Order ID,Customer Name,Segment,City,State,Country,Region,Product Name,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Salesperson,Order Date,Ship Date,Ship Mode,Payment
CA-2021-000178,Claire Gute,Consumer,Henderson,Kentucky,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,12,159.93,0.0,1919.16,Ethan,"Oct 26, 2023",2023-11-02,Second Class,Debit Card
CA-2024-000745,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Logitech MX Master Mouse,Technology,Accessories,3,$89.99,0.3,188.98,Anna,"Dec 12, 2024",2024-12-15,Standard Class,Bank Transfer
CA-2021-000711,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Dell XPS 15 Laptop,Technology,Machines,2,$1249.00,0.3,1748.6,Diana,"January 17, 2022",2022-01-22,Second Class,Credit Card
CA-2022-000087,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Acco 5-Section Folders,Office Supplies,Storage,14,$4.25,0.0,59.5,Anna,"January 04, 2023",2023-01-07,Second Class,PayPal
CA-2023-001421,Harold Pawlan,Home Office,Fort Worth,Texas,United States,East,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,13,217.67,0.0,2829.71,Diana,2023-04-12,2023-04-15,Same Day,Net 30
CA-2022-001920,Neil French,Corporate,Dover,Delaware,United States,South,Logitech MX Master Mouse,Technology,Accessories,1,85.08,0.2,68.06,Carlos,04/13/2024,2024-04-15,Second Class,PayPal
CA-2023-000458,Neil French,Corporate,Dover,Delaware,United States,East,Hon 5400 Series Chair,Chairs,Chairs,2,$210.00,0.1,378.0,Anna,2022-03-24,2022-03-30,Standard Class,Credit Card
CA-2023-001847,Pete Kriz,Consumer,Madison,Wisconsin,United States,Central,Acco 5-Section Folders,office supplies,Storage,15,$4.25,0.0,63.75,Carlos,"Aug 11, 2024",2024-08-13,Standard Class,Net 30
CA-2021-000055,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Hon 5400 Series Chair,Chairs,Chairs,6,191.16,0.1,1032.26,Bob,"Aug 22, 2021",2021-08-24,Second Class,Bank Transfer
CA-2022-001996,Darrin Van Huff,Corporate,Los Angeles,California,United States,West,Logitech MX Master Mouse,technology,Accessories,11,94.96,0.3,731.19,Diana,"Nov 27, 2021",2021-12-02,Same Day,PayPal
CA-2023-000644,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Fellowes PB500 Binder,office supplies,Binders,11,201.73,0.1,1997.13,Farah,12/01/2024,2024-12-03,Standard Class,Debit Card
CA-2022-000678,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,15,205.3,0.3,2155.65,Ethan,"Jul 25, 2021",2021-08-01,Standard Class,Debit Card
CA-2024-000222,Andrew Allen,Consumer,Concord,North Carolina,United States,East,Canon PC1080F Copier, Technology,Copiers,1,543.78,0.1,489.4,Farah,"Nov 04, 2023",2023-11-08,Second Class,Net 30
CA-2023-000114,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Samsung 27in Monitor, Technology,Machines,3,377.29,0.0,1131.87,Diana,06/15/2023,2023-06-17,Standard Class,PayPal
CA-2024-000994,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Cisco TelePresence, Technology,Phones,6,$3999.00,0.1,21594.6,Diana,09/18/2023,2023-09-22,First Class,Bank Transfer
CA-2023-001334,Neil French,Corporate,Dover,Delaware,United States,East,Fellowes PB500 Binder,office supplies,Binders,2,189.49,0.0,378.98,Bob,2024-11-02,2024-11-09,Standard Class,Credit Card
CA-2023-001011,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Logitech MX Master Mouse, Technology,Accessories,11,95.27,0.0,1047.97,Diana,"February 18, 2024",2024-02-24,Standard Class,Net 30
CA-2024-000175,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Eldon File Cart,Office supplies ,Storage,4,23.7,0.3,66.36,Farah,"Nov 23, 2022",2022-11-27,First Class,Debit Card
CA-2022-001470,Darrin Van Huff,Corporate,Los Angeles,California,United States,West,Hon 5400 Series Chair,Chairs,Chairs,4,195.87,0.3,548.44,Diana,"Oct 17, 2024",2024-10-19,Same Day,PayPal
CA-2023-000590,Andrew Allen,Consumer,Concord,North Carolina,United States,Central,Apple iPhone 14,Technology,Phones,8,$799.99,0.0,6399.92,Bob,"Oct 19, 2021",2021-10-25,Second Class,PayPal
CA-2024-001574,Pete Kriz,Consumer,Madison,Wisconsin,United States,East,Canon PC1080F Copier,Technology,Copiers,13,470.54,0.0,6117.02,Carlos,"September 02, 2022",2022-09-07,First Class,Bank Transfer
CA-2021-000019,Brosina Hoffman,Consumer,Los Angeles,California,United States,East,Staples,office supplies,Fasteners,10,2.73,0.0,27.3,,"Apr 28, 2021",2021-04-30,Standard Class,Bank Transfer
CA-2021-000424,,Consumer,Concord,North Carolina,United States,Central,Cisco TelePresence,technology,Phones,2,3789.17,0.1,6820.51,Anna,"September 12, 2022",2022-09-15,Second Class,Credit Card
CA-2023-001799,Neil French,Corporate,Dover,Delaware,United States,West,Hon 5400 Series Chair,Chairs,Chairs,1,229.76,0.3,160.83,Anna,"Nov 22, 2024",2024-11-27,Standard Class,Bank Transfer
CA-2023-000286,Neil French,Corporate,Dover,Delaware,United States,,Canon PC1080F Copier,Technology,Copiers,8,478.64,0.1,3446.21,Farah,04/13/2021,2021-04-15,First Class,PayPal
CA-2024-001974,Irene Maddox,Consumer,Seattle,Washington,United States,East,Xerox 1967,Office Supplies,Paper,12,6.96,0.1,75.17,Bob,2022-02-11,2022-02-13,Standard Class,Credit Card
CA-2022-000429,Zuschuss Donatelli,Corporate,San Francisco,California,United States,East,Canon PC1080F Copier,Technology,Copiers,3,$499.00,0.2,1197.6,Diana,"Nov 25, 2022",2022-12-01,Standard Class,Credit Card
CA-2021-001524,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Samsung 27in Monitor,TECHNOLOGY,Machines,15,317.59,0.0,4763.85,Ethan,"Jul 20, 2023",2023-07-22,Second Class,Net 30
CA-2023-000758,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Dell XPS 15 Laptop, Technology,Machines,6,$1249.00,0.0,7494.0,Farah,"December 26, 2024",2024-12-31,Second Class,Credit Card
CA-2024-000670,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,West,Eldon File Cart,OFFICE SUPPLIES,Storage,8,$22.99,0.0,183.92,Bob,"Nov 27, 2024",2024-12-02,First Class,Debit Card
CA-2022-000032,Julia West,Home Office,Charlotte,North Carolina,United States,South,Fellowes PB500 Binder,office supplies,Binders,5,205.64,0.0,1028.2,Farah,"April 05, 2023",2023-04-12,Same Day,Debit Card
CA-2024-001755,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Samsung 27in Monitor,TECHNOLOGY,Machines,10,342.56,0.2,2740.48,Bob,"May 31, 2021",2021-06-03,Standard Class,Net 30
CA-2024-000723,Ahmed Hassan,Consumer,New York,New York,United States,East,Avery Binders,office supplies,Binders,3,12.74,0.0,38.22,Anna,04/16/2024,2024-04-23,First Class,Net 30
CA-2023-001006,Priya Kumaran,Corporate,Austin,Texas,United States,Central,Samsung 27in Monitor, Technology,Machines,5,365.22,0.0,1826.1,Anna,"August 04, 2024",2024-08-10,Standard Class,Credit Card
CA-2021-000215,Darrin Van Huff,Corporate,Los Angeles,California,United States,East,Dell XPS 15 Laptop, Technology,Machines,11,1165.45,0.1,11537.96,Anna,07/05/2024,2024-07-09,Second Class,PayPal
CA-2022-001034,Irene Maddox,Consumer,Seattle,Washington,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,8,140.32,0.0,1122.56,Carlos,2024-11-01,2024-11-08,Second Class,Net 30
CA-2024-001263,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Staples,office supplies,Fasteners,14,2.86,0.0,40.04,Anna,2022-12-07,2022-12-12,Second Class,PayPal
CA-2024-000327,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Bush Somerset Bookcase,Bookcases,Bookcases,10,150.48,0.0,1504.8,Ethan,2024-04-18,2024-04-25,Same Day,
CA-2021-000561,Zuschuss Donatelli,Corporate,San Francisco,California,United States,South,Staples,Office supplies ,Fasteners,9,$2.99,0.0,26.91,Farah,"Nov 18, 2023",2023-11-20,First Class,Net 30
CA-2022-001303,Neil French,Corporate,Dover,Delaware,United States,Central,Dell XPS 15 Laptop,technology,Machines,12,1365.04,0.0,16380.48,Ethan,"December 30, 2024",2025-01-05,Standard Class,Credit Card
CA-2021-000701,Irene Maddox,Consumer,Seattle,Washington,United States,South,Acco 5-Section Folders,Office Supplies,Storage,2,4.11,0.0,8.22,Bob,"October 27, 2021",2021-10-30,Same Day,Credit Card
CA-2022-000757,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Staples,OFFICE SUPPLIES,Fasteners,3,2.88,0.0,8.64,Bob,"Oct 19, 2023",2023-10-21,Standard Class,
CA-2021-001558,Ranjit Bhatia,Consumer,Houston,Texas,United States,West,Ikea Galant Desk,Furniture,Tables,3,321.45,0.1,867.91,Diana,01/21/2021,2021-01-25,Second Class,PayPal
CA-2024-000342,Irene Maddox,Consumer,Seattle,Washington,United States,South,Canon PC1080F Copier,TECHNOLOGY,Copiers,11,$499.00,0.0,5489.0,Ethan,"Jun 27, 2021",2021-07-01,Second Class,
CA-2024-000630,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Xerox 1967,Office Supplies,Paper,13,$6.75,0.1,78.98,Diana,11/29/2023,2023-12-03,Same Day,PayPal
CA-2022-000148,Harold Pawlan,Home Office,Fort Worth,Texas,United States,West,Dell XPS 15 Laptop, Technology,Machines,3,1257.28,0.2,3017.47,Carlos,"December 27, 2022",2023-01-03,First Class,Debit Card
CA-2023-001731,Irene Maddox,Consumer,Seattle,Washington,United States,South,Cisco TelePresence, Technology,Phones,13,3625.71,0.0,47134.23,Ethan,04/12/2022,2022-04-19,Second Class,Debit Card
CA-2023-000361,Ranjit Bhatia,Consumer,Houston,Texas,United States,South,Avery Binders,office supplies,Binders,2,11.63,0.3,16.28,,03/10/2023,2023-03-14,Second Class,Debit Card
CA-2021-000084,Claire Gute,Consumer,Henderson,Kentucky,United States,South,Logitech MX Master Mouse,TECHNOLOGY,Accessories,6,88.99,0.0,533.94,Carlos,"January 13, 2023",2023-01-15,Second Class,Credit Card
CA-2023-000049,Ahmed Hassan,Consumer,New York,New York,United States,West,Hon 5400 Series Chair,Chairs,Chairs,4,212.93,0.3,596.2,Diana,2023-02-16,2023-02-20,Second Class,Net 30
CA-2022-000469,Claire Gute,Consumer,Henderson,Kentucky,United States,West,Xerox 1967,Office supplies ,Paper,15,$6.75,0.3,70.88,Bob,"Apr 30, 2024",2024-05-04,First Class,Bank Transfer
CA-2024-000156,Zuschuss Donatelli,Corporate,San Francisco,California,United States,East,Acco 5-Section Folders,Office Supplies,Storage,13,4.34,,39.49,Bob,"April 11, 2023",2023-04-16,Second Class,
CA-2024-000781,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Avery Binders,Office supplies ,Binders,8,12.27,0.1,88.34,,07/05/2024,2024-07-07,Same Day,Debit Card
CA-2022-001430,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Staples,Office Supplies,Fasteners,9,3.27,0.0,29.43,Ethan,"May 12, 2021",2021-05-14,Second Class,Bank Transfer
CA-2021-001211,Ahmed Hassan,Consumer,New York,New York,United States,West,Apple iPhone 14, Technology,Phones,5,841.23,0.3,2944.3,Anna,02/13/2024,2024-02-19,First Class,Bank Transfer
CA-2021-001415,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,South,Canon PC1080F Copier,Technology,Copiers,1,$499.00,0.0,499.0,Carlos,"June 01, 2023",2023-06-07,Standard Class,
CA-2024-001474,Ranjit Bhatia,Consumer,Houston,Texas,United States,Central,Acco 5-Section Folders,office supplies,Storage,12,$4.25,0.0,51.0,Carlos,2021-03-13,2021-03-16,Second Class,Bank Transfer
CA-2024-001645,Julia West,Home Office,Charlotte,North Carolina,United States,South,Acco 5-Section Folders,Office supplies ,Storage,3,4.39,0.0,13.17,Carlos,2023-03-19,2023-03-24,Same Day,Debit Card
CA-2021-000501,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Ikea Galant Desk,FURNITURE,Tables,12,319.25,0.1,3447.9,Ethan,"Jun 13, 2022",2022-06-20,Standard Class,Net 30
CA-2021-001782,Pete Kriz,Consumer,Madison,Wisconsin,United States,South,Hon 5400 Series Chair,Chairs,Chairs,5,200.7,,903.15,Anna,11/30/2024,2024-12-02,First Class,PayPal
CA-2024-000180,Darrin Van Huff,Corporate,Los Angeles,California,United States,South,Cisco TelePresence,Technology,Phones,7,3979.81,0.3,19501.07,Farah,01/20/2021,2021-01-27,First Class,Bank Transfer
CA-2023-001056,Priya Kumaran,Corporate,Austin,Texas,United States,Central,Avery Binders,Office Supplies,Binders,6,12.13,0.3,50.95,Ethan,"November 05, 2021",2021-11-08,Same Day,PayPal
CA-2022-001904,Brosina Hoffman,Consumer,Los Angeles,California,United States,,Cisco TelePresence,Technology,Phones,8,3893.83,0.1,28035.58,Anna,08/27/2022,2022-09-01,Same Day,Net 30
CA-2023-000793,Andrew Allen,Consumer,Concord,North Carolina,United States,South,Dell XPS 15 Laptop, Technology,Machines,13,1144.03,0.0,14872.39,Diana,2023-10-09,2023-10-15,Standard Class,Net 30
CA-2024-000887,Harold Pawlan,Home Office,Fort Worth,Texas,United States,South,Bush Somerset Bookcase,Bookcases,Bookcases,12,$145.99,0.0,1751.88,Carlos,2023-07-29,2023-08-01,Same Day,Credit Card
CA-2023-001262,Julia West,Home Office,Charlotte,North Carolina,United States,West,Canon PC1080F Copier,TECHNOLOGY,Copiers,5,548.37,0.0,2741.85,Ethan,12/01/2023,2023-12-07,Second Class,Bank Transfer
CA-2024-001724,Irene Maddox,Consumer,Seattle,Washington,United States,West,Logitech MX Master Mouse,TECHNOLOGY,Accessories,4,94.69,0.1,340.88,Bob,2024-02-20,2024-02-26,Same Day,Net 30
CA-2022-000529,Pete Kriz,Consumer,Madison,Wisconsin,United States,Central,Canon PC1080F Copier,Technology,Copiers,11,523.17,0.1,5179.38,,"Jul 03, 2022",2022-07-10,Second Class,Debit Card
CA-2023-000347,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Apple iPhone 14, Technology,Phones,2,839.8,0.0,1679.6,Bob,06/05/2021,2021-06-11,First Class,Debit Card
CA-2023-001400,Harold Pawlan,Home Office,Fort Worth,Texas,United States,East,Fellowes PB500 Binder,OFFICE SUPPLIES,Binders,11,189.79,0.0,2087.69,Farah,"Jan 27, 2021",2021-02-03,Standard Class,Debit Card
CA-2024-001981,Darrin Van Huff,Corporate,Los Angeles,California,United States,Central,Cisco TelePresence,technology,Phones,12,3720.18,0.0,44642.16,Ethan,2021-03-04,2021-03-10,Second Class,Net 30
CA-2021-001289,Zuschuss Donatelli,Corporate,San Francisco,California,United States,,Fellowes PB500 Binder,Office supplies ,Binders,7,207.7,0.0,1453.9,Farah,09/23/2021,2021-09-27,Standard Class,PayPal
CA-2024-001993,Neil French,Corporate,Dover,Delaware,United States,Central,Bush Somerset Bookcase,Bookcases,Bookcases,4,153.05,0.0,612.2,Bob,"Jun 09, 2024",2024-06-14,Standard Class,Bank Transfer
CA-2021-001023,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Ikea Galant Desk,Furniture,Tables,13,349.11,0.0,4538.43,Ethan,"January 11, 2024",2024-01-18,Standard Class,Credit Card
CA-2021-000602,Irene Maddox,Consumer,Seattle,Washington,United States,South,Eldon File Cart,OFFICE SUPPLIES,Storage,11,24.56,0.0,270.16,Farah,2021-04-04,2021-04-07,Standard Class,Debit Card
CA-2024-001058,Julia West,Home Office,Charlotte,North Carolina,United States,South,Eldon File Cart,office supplies,Storage,15,21.21,0.0,318.15,Diana,2023-07-01,2023-07-03,Same Day,Debit Card
CA-2022-000244,Ahmed Hassan,Consumer,New York,New York,United States,West,Eldon File Cart,OFFICE SUPPLIES,Storage,14,21.78,0.0,304.92,Diana,2024-11-29,2024-12-03,First Class,Debit Card
CA-2022-000901,Darrin Van Huff,Corporate,Los Angeles,California,United States,South,Fellowes PB500 Binder,Office Supplies,Binders,13,184.8,0.1,2162.16,Diana,2021-01-01,2021-01-05,Same Day,
CA-2022-001076,Zuschuss Donatelli,Corporate,San Francisco,California,United States,East,Xerox 1967,OFFICE SUPPLIES,Paper,4,$6.75,0.1,24.3,Diana,"August 26, 2023",2023-08-29,Same Day,Debit Card
CA-2021-001490,Ahmed Hassan,Consumer,New York,New York,United States,West,Ikea Galant Desk,Furniture,Tables,7,324.76,0.1,2045.99,Diana,"Apr 12, 2023",2023-04-14,Same Day,PayPal
CA-2024-000313,Claire Gute,Consumer,Henderson,Kentucky,United States,,Xerox 1967,Office supplies ,Paper,13,6.17,0.0,80.21,Carlos,"Jun 14, 2022",2022-06-19,Standard Class,PayPal
CA-2024-000436,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Apple iPhone 14,TECHNOLOGY,Phones,7,$799.99,0.0,5599.93,Anna,"Nov 04, 2024",2024-11-10,Second Class,Debit Card
CA-2024-001919,Alejandro Grove,Consumer,West Jordan,Utah,United States,West,Staples,Office Supplies,Fasteners,3,$2.99,0.2,7.18,Carlos,10/12/2024,2024-10-18,Same Day,Bank Transfer
CA-2021-000945,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Canon PC1080F Copier, Technology,Copiers,11,$499.00,0.0,5489.0,Ethan,2021-10-11,2021-10-17,Second Class,Debit Card
CA-2021-000309,Priya Kumaran,Corporate,Austin,Texas,United States,Central,Samsung 27in Monitor,technology,Machines,11,$349.00,0.3,2687.3,Diana,12/10/2022,2022-12-15,Standard Class,PayPal
CA-2024-000431,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Xerox 1967,Office supplies ,Paper,2,7.32,0.1,13.18,Bob,"July 19, 2021",2021-07-24,Second Class,Bank Transfer
CA-2021-000661,Harold Pawlan,Home Office,Fort Worth,Texas,United States,Central,Xerox 1967,Office supplies ,Paper,10,6.46,0.1,58.14,Diana,"July 25, 2024",2024-07-28,Same Day,Debit Card
CA-2023-000371,Pete Kriz,Consumer,Madison,Wisconsin,United States,West,Logitech MX Master Mouse,TECHNOLOGY,Accessories,13,$89.99,0.3,818.91,Farah,"Mar 03, 2022",2022-03-08,Standard Class,Bank Transfer
CA-2024-000567,Julia West,Home Office,Charlotte,North Carolina,United States,East,Logitech MX Master Mouse,TECHNOLOGY,Accessories,8,89.48,0.1,644.26,Carlos,04/13/2024,2024-04-16,Standard Class,Credit Card
CA-2024-000991,Brosina Hoffman,Consumer,Los Angeles,California,United States,Central,Xerox 1967,Office Supplies,Paper,4,7.16,0.0,28.64,Ethan,2022-04-07,2022-04-14,Standard Class,Debit Card
CA-2021-000182,Zuschuss Donatelli,Corporate,San Francisco,California,United States,Central,Acco 5-Section Folders,Office supplies ,Storage,1,4.55,0.0,4.55,Bob,03/01/2022,2022-03-07,Second Class,Bank Transfer
CA-2024-001041,Priya Kumaran,Corporate,Austin,Texas,United States,West,Ikea Galant Desk,FURNITURE,Tables,5,$320.50,0.0,1602.5,Bob,2023-03-20,2023-03-23,Standard Class,PayPal
CA-2021-000622,Ranjit Bhatia,Consumer,Houston,Texas,United States,East,Logitech MX Master Mouse,TECHNOLOGY,Accessories,7,84.31,0.0,590.17,Bob,2023-01-14,2023-01-16,First Class,PayPal
CA-2023-001235,Ranjit Bhatia,Consumer,Houston,Texas,United States,East,Ikea Galant Desk,Furniture,Tables,13,348.61,0.2,3625.54,Anna,2022-01-14,2022-01-17,Same Day,Net 30
CA-2021-001203,Brosina Hoffman,Consumer,Los Angeles,California,United States,,Logitech MX Master Mouse,technology,Accessories,5,91.37,0.3,319.8,Bob,04/03/2024,2024-04-05,Standard Class,Credit Card
CA-2024-000964,,Consumer,Concord,North Carolina,United States,South,Acco 5-Section Folders,OFFICE SUPPLIES,Storage,9,4.36,0.0,39.24,Bob,2022-01-09,2022-01-14,Second Class,Credit Card
CA-2022-001434,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Staples,office supplies,Fasteners,7,2.92,0.0,20.44,Anna,2022-11-16,2022-11-20,Standard Class,PayPal
CA-2021-001859,Zuschuss Donatelli,Corporate,San Francisco,California,United States,West,Samsung 27in Monitor,technology,Machines,12,351.51,0.0,4218.12,Diana,09/22/2024,2024-09-29,First Class,
CA-2023-000933,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,Central,Avery Binders,Office supplies ,Binders,9,$12.49,0.3,78.69,Diana,"Oct 24, 2021",2021-10-31,Second Class,Bank Transfer
CA-2023-001293,Ahmed Hassan,Consumer,New York,New York,United States,South,Fellowes PB500 Binder,office supplies,Binders,10,192.64,0.0,1926.4,Bob,"June 18, 2022",2022-06-20,First Class,
CA-2024-000297,Brosina Hoffman,Consumer,Los Angeles,California,United States,West,Hon 5400 Series Chair,Chairs,Chairs,14,219.11,0.0,3067.54,Diana,2023-04-29,2023-05-01,Standard Class,Bank Transfer
CA-2021-001451,Alejandro Grove,Consumer,West Jordan,Utah,United States,South,Canon PC1080F Copier, Technology,Copiers,3,517.34,0.3,1086.41,Carlos,2021-11-28,2021-12-04,Same Day,Bank Transfer
CA-2024-000462,Sean O'Donnell,Consumer,Fort Lauderdale,Florida,United States,East,Bush Somerset Bookcase,Bookcases,Bookcases,1,150.68,0.0,150.68,Farah,2024-11-26,2024-12-01,Same Day,Debit Card
CA-2021-001314,Zuschuss Donatelli,Corporate,San Francisco,California,United States,Central,Ikea Galant Desk,furniture,Tables,15,335.95,0.0,5039.25,,"Jul 26, 2021",2021-08-02,Second Class,Debit Card
CA-2024-001335,Claire Gute,Consumer,Henderson,Kentucky,United States,Central,Ikea Galant Desk,furniture,Tables,6,314.45,0.1,1698.03,Ethan,"Mar 01, 2024",2024-03-08,Standard Class,Net 30
